Name,Dialog
Isabella,"Hey, guys! Whatcha doin'?"
Phineas,"Hey, Isabella!"
Phineas,Just reading some of the old Space Adventure issues.
Isabella,Upside-down?
Phineas,Issue 98. The crew ends up on a planet with reverse gravity.
Isabella,"Hey, Buford. Where's Baljeet?"
Buford,What? Ya think I keep a detailed schedule of everything he does?
Buford,"(gets out a book labeled ""Baljeet Chronicles, Volume V"") All right, fine. (opens the book and puts on his reading glasses) Let's see. Tuesday, 9:00 am, Phineas and Ferb's backyard. He's late, but it's on here."
Baljeet,Please help! The situation I am in is quite dire!
Phineas,"What is it, Baljeet?"
Baljeet,There is a new Space Adventure movie filming in Danville. (takes out a poster) The Namrak Necroslug. And I have been invited to audition!
Isabella,How'd you land that?
Baljeet,"By chance. I ran into the director, Katherine Marshall, and she thought I would fit a particular role. A character called ""Exterra""."
Phineas,He sounds awesome!
Baljeet,"(laughing) Yes, he does! But there is still one problem. I do not know how to act. I have a hard time pretending."
Isabella,What if we help set the scene for you?
Phineas,"Isabella, that's it! If we bring the ice jungles of Namrak to life, Baljeet won't have to pretend. He can experience it for real! I know what we're gonna do today!"
Candace,"(sighs, puts on headphones) No better way to listen to the Lumberzacks than on repeat."
Phineas,"Nice animatronics, Ferb."
Isabella,"(to the Fireside Girls) Come on, ladies, those Prop Design Patches won't iron earn themselves!"
Baljeet,And why is Buford filming this?
Buford,"You can use it for your audition, and I can use it for my reel. (An assistant gives him a cup of coffee.) Thanks, Shane."
Baljeet,That does not explain how you got an assistant.
Phineas,"Hey, where's Perry?"
Delivery Man,"(loudly) Wine glass delivery for ""P. Platypus""?"
Major Monogram,"Hello there, Agent P. Doofenshmirtz's brother, Roger, is having another commemorative statue of himself— (scoffs) If I had a nickel for every time that's happened..."
Carl,"You'd have two nickels, sir."
Major Monogram,"Yes, yes, I know how it goes, Carl. Anyhoo, the mayor is the public face of Danville. Do not let Doofenshmirtz ruin the ceremony."
Doofenshmirtz,"Ah, Perry the Platypus, come in, come in. I consider you a VIP, a very important platypus."
Doofenshmirtz,"(laughs) And now you're imprisoned by your own celebrity. Now I suppose you're wondering why I have this large papier-mâché version of my own head. Don't worry, it will come into play soon. You see, ever since I was little, people have always forgotten my face. I was even voted Least Recognizable in high school."
Doofenshmirtz,"Look, that's not even me! It's a traffic cone with a dent in it! I mean, I don't think that's me. (puts down the yearbook and carries his trapped nemesis) On the other hand, Roger has the most recognizable face in all of Danville. He's got that je ne sais quois. And I would know. I minored in sais quois."
Doofenshmirtz,"Let's do this beholding al fresco, shall we?"
Doofenshmirtz,"Behold, my deface-inator! One blast and your face becomes incredibly forgettable."
Doofenshmirtz,"Once I zap Roger, nobody will recognize him and his unveiling will be a failing! Y'know, I'm... I'm gonna switch it back. This is too disturbing."
Doofenshmirtz,"There ya go, papier-mâché me, don't let anybody tell ya you look like a traffic cone."
Phineas,"All right, crew. A new day, a new adventure. A Space Adventure!"
Baljeet,"You know, I can see these vines are just painted ropes. How can I act with this?"
Buford,Ya might be overthinkin' it.
Baljeet,"Yeah, it's just that..."
Baljeet,"(spoken, recitative) Well, that is a tuba, that is a chair."
Baljeet,That one over there is Buford covered in hair
Baljeet,"This is a toy, this is a Styrofoam prop,"
Baljeet,And this is a beautifully rendered backdrop
Baljeet,That garden gnome has been sprayed with chrome
Baljeet,What? I recognize it from your home!
Baljeet,"It is hard for me to make believe,"
Baljeet,When that alien has corn chip teeth
Baljeet,I am trying!
Baljeet,(to Ferb) That is ketchup on your sleeve!
Baljeet,"Oh, my goodness, is this Candace's bed? How did you get it down the stairs?"
Phineas,Huh. Baljeet's really struggling to get into his character.
Isabella,What else could we do to help?
Buford,Wait! I've got an idea! Release the Necroslug!
Baljeet,The Namrak Necroslug?
Baljeet,"You know I can tell this is an animatronic, right?"
Phineas,"Just go along with it. If you want people to believe your performance, you've gotta believe in it yourself."
Isabella,"Captain Dirk, the Necroslug seems to have spotted us!"
Baljeet,(unenthusiastically) Perhaps we should flee before it hunts us down.
Phineas,"Okay, let's try turning the aggression up. Buford, bump it up to a seven."
Buford,"Okay, I put it on eleven."
Phineas,"No, we said seven, not eleven!"
Phineas,We've never even tested that level of aggression!
Buford,It's gonna eat us all!
Baljeet,"Oh, do not be so overdramatic."
Shane,"Here's your coffee, sir."
Baljeet,"See? It only ate Shane. But to be fair, it might not be finished yet!"
Phineas,"Okay, new plan. Run!"
Doofenshmirtz,"Okay, Roger. Prepare to lose face."
Isabella,(whispering) I think we lost it.
