Name,Dialog
Linda,Can you hear how disappointed my face looks?
Candace,"It's okay, Mom, we'll be there soon, the helicopter's coming!"
Linda,"Wait, what?"
Candace,"(mockingly sweet) Who, me? Oh, I'm just an innocent stowaway. Hee-hee-hee-hee!"
Phineas,"Alright, everybody, hop in!"
Doofenshmirtz,"Ah! Eat that, Periwinkle the Platypus!"
Doofenshmirtz,"Hey! No, no! Wait, wait! Wait, wait, wait! Timeout!"
Doofenshmirtz,"Timeout, that's my good china. (He gives some white plates to Perry.) Here. This is my bad china. Have at you."
Phineas,We've done it! We're at the ocean floor!
Candace,Aha! I got you! Just wait till Mom sees... whatever all this is. (She gets out her phone.)
Phineas,"Oh, hey, Candace! Always room for one more! We're about to stick our flag in the deepest part of the ocean."
Candace,"(putting down her phone) Um, is the Mariana Trench supposed to have two gross, bloodshot eyes?"
Phineas,No. Why do you ask?
Candace,(pointing out the window) That's why!
Phineas,(gasps)
Buford,(screams like a little girl)
Isabella,We gotta get outta here!
Candace,"Move over, Ferb! I've almost got my license!"
Doofenshmirtz,"C'mon, gimme something good! Daddy needs a new pair of shoes, or, y'know, whatever the food equivalent of that is. (to Perry) You get it."
Doofenshmirtz,"Ah! Ow! Ow! (goes back to the inator) Grrr! Big money, big money, no whammy!"
Mother,No dessert until your plate is clear.
Mother,Oh!
Son,Woohoo!
Family,Awwww...
Rich Guy,Luckily I'm wealthy and can afford more. (chuckles) I'm so alone.
Doofenshmirtz,"Table! Table! Buffet! Ooh, prime rib! Wealthy!"
Phineas,Whoa! Whoa! Ooh!
Isabella,Quick! We've only got one shot or this sub is toast! Hit the dead man's drop maneuver!
Buford,That doesn't sound very safe.
Isabella,"It's safer than being eaten by a giant fish monster! (takes the wheel) Move over, Candace! Everybody, hold on!"
Baljeet,We may be doomed but these nimble fingers and five years of violin lessons can play us out in style.
Phineas,"It's still gaining on us, and it's eating bits of our sub!"
Baljeet,"(stops playing) Perhaps in hindsight, we should not have made our submarine out of FOOD!!"
Candace,We gotta get outta here!
Phineas,Good thing we have an escape vehicle. It's our substitute submarine sandwich submarine.
Ferb,"A sub sub sub, if you will."
Phineas,We just have to open this hatch and we'll be home free.
Baljeet,There is no handle! Why are there bite marks?!
Buford,Nobody packed any snacks.
Candace,We can't get into the escape pod?!
Phineas,"We can't get in the escape pod, but maybe we can still use it. Isabella, swing around to starboard!"
Phineas,"Ferb, eject the pod!"
Candace,What?! But that's our only way out of—
Phineas,We just need to distract it. (to Ferb) Jettison the sub!
Phineas,"It was made of food, too. Everybody to your stations! We're surfacing!"
Candace,"Mom, Mom, Mom! Mom! Mom! Mom!"
Linda,"Where were you, sweetie? We're all waiting for your submission."
Candace,"Oho, come with me, Mom! I've got a submission, all right! A sub-mission! You will not believe your eyes!"
Linda,Okay. I believe I won't believe my eyes.
Doofenshmirtz,This was actually productive. This... This food fight is gonna feed me for weeks.
Doofenshmirtz,"And thank you for washing your hands. Food safety and even-length shoelaces, two things people always take for granted—"
Doofenshmirtz,"Wait, has that time clock always been there?"
Doofenshmirtz,(screams)
Doofenshmirtz,Nice serve!
Doofenshmirtz,"Wait, is that Love Händel? (crash!) Oh, that's gonna burn tomorrow!"
Candace,Mom! Mom! Look!
Linda,"Oh, look!"
Candace,"Wait, what? No! It was a real submarine, I swear!"
Linda,"Oh, I get it, a submarine sandwich submarine sand sculpture! You've got such special skills, sweetie! You've really outdone yourself! I'm so proud of you, and I ran into a sandcastle college recruiter who thinks he can get you a scholarship."
Candace,Ugh!
Judge,Ten out of ten!
Candace,But but but... I didn't do this!
Phineas,"Oh, there you are, Perry!"
Perry,(chatters)
Oven Repairman,"(looking at his watch) And, he missed his window."
