Name,Dialog
Candace,"(writing) ""9:37 a.m. - metal beams, load bearing."""
Candace,Yeah.
Stacy,"Hey, just calling to gab."
Candace,"Can't gab, Stace. I'm in the middle of taking the minutes of everything my brothers do to give itemized documentation to Mom proving that the boys were building today!"
Stacy,"And how is just writing this down gonna prove anything, Candace?"
Candace,"Well, I'm gonna get it notarized. I'm not kuh-rayzee!"
Isabella,Whatcha doin'?
Candace,"(writing) ""9:40 - catchphrase said."""
Phineas,"Hey, Isabella, we're keeping it simple today. Just a pogo stick."
Isabella,(unimpressed) Just a pogo stick?
Phineas,"Yeah, but, you know, big."
Linda,"Bye, kids. I'm off to the store."
Candace,"Wait! Mom, look at what the boys are building!"
Stacy,Hello? Candace? You still there?
Candace,"I'm always here. It's Mom who's never here to see the boys. Wait! Their stuff only disappears when Mom comes out to see it. It's okay with me seeing it, right?"
Stacy,Right?
Candace,"Well, if I get Mom to dress up as me, then the Mysterious Force will be fooled into letting what the boys built stay! (gasps) That's it! All I need is some kind of Candace suit!"
Stacy,"I'm gonna hate myself for suggesting this, but didn't Buford make a full-size mold of you once?"
Candace,(squeals) Yes! Meet me at Buford's! (hangs up and runs dropping her clipboard)
Stacy,And I hate myself.
Phineas,Candace! 9:41 - platypus unaccounted for!
Major Monogram,"Hello, Agent P. Using the kitchen entrance again, I see."
Carl,Why are there always leftover lids?
Major Monogram,"Oh, speaking of leftovers, Carl, clean out the break room fridge, will ya?"
Carl,"(leaves) Wait, we have breaks?"
Major Monogram,"Anyhoo, Doofenshmirtz hasn't left his house in over 36 hours, so maybe do a wellness check. Make sure he's hale and hearty."
Major Monogram,"Carl, don't throw out my burrito ends! If I put them together, I can make a whole new burrito!"
Carl,"(offscreen) That's gross, sir."
Candace,"I called Buford, and he said to meet him at his garage door."
Stacy,"Well, that's not creepy at all."
Buford,"Ladies, to what do I owe this pleasure? (""smokes"" his bubble pipe)"
Candace,"Uh, by any chance, do you still have that weird life-size mold of me?"
Buford,Ya didn't think it was weird when I used it to save ya after ya turned into a liquid.
Candace,"Oh, no, I thought it was weird, but not weirder than being a liquid."
Buford,"Good times! Yeah, I still have da mold. Entrez-vous."
Candace,Baljeet?! He's got you involved in this?!
Baljeet,I know too much. (whispers) The only way out is through...
Stacy,"Uh, is that Mr. Jackson, my math teacher?"
Buford,(turns on lights) I'm workin' my way through everyone in Danville. It's a callin'. Here ya go. (opens a cabinet door) I gotta buncha Candaces right here.
Candace,Okay. Very disturbing. And why did you make multiples of me?
Baljeet,Huh. Do not flatter yourself. You should see how many he has of me.
Buford,It's like makin' pancakes. Ya gotta make more than one to get some good ones. Duh. Dat one dere.
Buford,Dat was da first pancake.
Candace,"Ew, gross."
Stacy,Yikes.
Bufor,"; Hey, don't talk to Beatrice like dat! I'm sorry, Beatrice."
Candace,"""Beatrice""?"
