Name,Dialog
Isabella,"Hi, Fireside Girls."
Isabella,"(cont'd) Let's welcome another day for us to be chipper, cooperative, and cheer in unison!"
Isabella,"As you all know, the annual Fireside Cupcake Jamboree is coming up, and we have a big decision to make—"
Isabella,"(cont'd, offscreen) Picking the cupcake flavor to bring."
Isabella,(cont'd) Ms. Feyerseid will be here soon to guide the proceedings—
Isabella,"Oh, hi, Ms. Feyerseid. (frowning) You won't make it in today..."
Isabella,"(cont'd, offscreen) I guess I can run the meeting."
Isabella,I'll just follow the Fireside Handbook. Feel better! Bye!
Isabella,"So I guess we'll go ahead and start! (flipping through the handbook) Our trusty Fireside Handbook has some guidelines to follow, starting with the compliment session."
Ginger,(to Holly) You are worthy of every patch you've earned.
Adyson,(to Katie) You always inspire me to get one percent better.
Gretchen,(to Isabella) You have natural charm and leadership ability.
Major Monogram,"Sorry to, uh, ping your pong, Agent P, but we've received word that Doofenshmirtz has made an appointment to renew his evil business license."
Major Monogram,(cont'd) And the only thing worse than regular evil is unlicensed evil. So make sure he does the proper paperwork.
Carl,"That reminds me, sir. O.W.C.A.'s business license expired last month!"
Major Monogram,"There's nothing wrong with unlicensed good, Carl. (turning to Perry) Oh, uh, since you're in the area, Carl would appreciate it if you renewed our license too."
Isabella,I think it's cupcake time!
Gretchen,Cupcakes are life!
Adyson,Yay!
Ginger,Cupcake time!
Isabella,So it says here we should vote on our preferred cupcake flavor. That should be super easy.
Adyson,Vanilla!
Holly,Vanilla!
Ginger,Vanilla!
Gretchen,(dramatically) Red velvet.
Gretchen,What? I like red velvet.
Katie,I like red velvet!
Adyson,"So what do we do now, Isabella?"
Isabella,"Oh! Um, well, eh... It says here, ""In the incredibly unlikely event of a tie vote, just vote again."" Hmm. All in favor of vanilla, raise your hand."
Isabella,All in favor of red velvet?
Isabella,"Hmm. I don't remember a single time we didn't unanimously pick the same thing, then rejoice in a harmonized shriek."
Gretchen,Hmm. A split decision. (eyebrow raising) Now what?
Isabella,This is a situation the Fireside Girls have never had to deal with.
Doofenshmirtz,"Perry the Platypus! Walk and talk, my nimble friend, walk and talk."
Doofenshmirtz,"I have to renew my evil business license at Danville's Embassy for Evil today. You can come along in case I need someone to vouch for my evilness, which I think—I think you can do."
Doofenshmirtz,"Shoo, shoo! Go find your own inator to put your gross pigeon feet on! (walking away) Have you seen pigeon feet? Well, don't start now, trust me. You can't unsee them. (sing-songy) Disgusting."
Doofenshmirtz,"That's the trap I was gonna use on you, but my evil license expired as we previously established, and I don't wanna pay all those fines."
Isabella,"(clears throat) Adyson, you were the first to earn a Cupcake Delivery patch. How about you deliver your trash to the trash can?"
Adyson,(under breath) Or maybe you should get a Shut Your Cakehole patch.
Isabella,Excuse me?
Adyson,Nothing.
Isabella,Maybe we should try giving the cupcake flavor another vote.
Gretchen,What if we did donuts?
Girls,Hooray! / Donuts! / I love dunkable snacks!
Isabella,"Okay, ladies. I think we should stick to cupcakes. Let's just pick one. Red velvet or vanilla?"
Adyson,How about neither? Let's pick a new flavor.
Girls,"Why not donuts? / I'll never back down from the donuts! / Yeah, why not donuts? / I like new things! / I have no agency!"
Isabella,"(firm) Girls, stop!"
Isabella,"I'm sorry. (chuckles nervously) Let's just, um... (picks up the handbook) Okay. Here's an idea from the ""One of those days"" section. Let's all hold hands and sing a jovial song."
Isabella,"(cont'd) In D major. And a-one, two, a-three—"
Isabella,"Wait, what's happening? We've never gone off pitch! (consults the handbook) Is there a full moon tonight? Is Mercury in retrograde?"
Doofenshmirtz,"This should take just a minute, Perry the Platypus."
Doofenshmirtz,"Diminutive. I'd say it's nice to see you, but I'm an evil scientist, not a liar."
Diminutive,Doofenshmirtz.
Doofenshmirtz,"Yes, yes. Enough of this awkward banter. I'm cutting in line."
Gretchen,"Isabella, why don't you let me take over the meeting? It seems like it's too much for you."
Isabella,"It's not too much for me, Gretchen. It's a cupcake vote. Just pick a flavor."
Gretchen,"(pointing accusatorily) You want to put us in all these little boxes, like your stupid little vanilla cupcakes. But we just want to do whatever we want! You're not the boss of us!"
Girl,Not the boss!
Holly,Not the boss.
Katie,Whatever we want!
Milly,General anger!
Isabella,Just vote for a flavor! Who wants vanilla?
Gretchen,"(sarcastic) Vanilla, huh? Do you have a patch for being basic?"
Isabella,"(angry) Well, I do have the most patches. So yes, I probably do have that basic patch! (she looks around) Um, what I mean to say is... (sighs) Let's focus, girls."
Gretchen,The girls need someone to make a choice! To lead them!
Isabella,"(pulling Gretchen aside) Gretchen, what's going on? We're always on the same page!"
Gretchen,(angry) I think it's time I have my own page.
Gretchen,(slaps Isabella's hand aside) A new page.
Girls,No! / I'm disagreeing with you!
Doofenshmirtz,"(selecting himself) Oh, hello, handsome."
Kiosk,Do you have a viable backstory?
Doofenshmirtz,"Oh, plenty! Plenty! (cross fade to the Doofenshmirtz family home) Back in Drusselstein, in the days of—"
Kiosk,Please do not monologue into the interface.
Doofenshmirtz,(offended) Perhaps you shouldn't have asked.
Kiosk,Please select your nemesis.
Doofenshmirtz,"(scratching head) Uh, he's more of a—a frenemy, but our—our boundaries are fluid."
Examiner,"You are ready to begin your assessment. Right this way, please."
Gretchen,See? Cupcakes can be donuts too! We don't have to conform to society's norms anymore!
Melissa,Non-conformity!
Ginger,Cupcakes with holes!
Adyson,I taste power!
Isabella,Only whoever holds the handbook should speak!
Holly,"Your taste is suspect, Isabella! Who even thinks triangles are cute?"
Isabella,(enraged) He's more than a triangle!
Isabella,(to herself) That's not like me.
Gretchen,The choice is easy! Red velvet or donuts! (throws a cupcake at Isabella's feet) Pick a side!
Adyson,Chocolate!
Katie,Cronuts!
Milly,Cheese plate!
Isabella,"Remember, girls! Cooperate! Appreciate! (ducks under a thrown log, exclaims)"
Holly,(screaming) Flan!
Phineas,1
Ginger,I love it! I love the taste! (sticks tongue out)
Isabella,(panicked) You can't see us like this!
Ferb,I guess girls do mature faster than boys.
Examiner,Your next assignment is scheming.  Take over this model of the Tri-State Area. Your time starts... (starts stopwatch on his phone) ...now.
Doofenshmirtz,"Doof likey! Well, first, I would place a robot army right here. Wait-wait, that's a one-way street, so they would actually, I guess, be over here. Wait—this is no longer a vacuum store. They actually sell tires. (gets out a red marker and writes on the building) T-I-R-E-S. Tires. They sell tires there. Wait, and who made this model? Th-This can't be a restaurant! They're not zoned for food."
Examiner,And time's up.
Doofenshmirtz,"Eh, that tracks, I suppose."
Examiner,"Okay, we're just gonna montage through the next few tests."
Isabella,"Cooperate, you animals!"
Doofenshmirtz,Any more tests?
Examiner,"No, you completed all the tests. But our system is down so you'll have to come back tomorrow."
Doofenshmirtz,"Wait, tomorrow?!"
Examiner,Or you can do it online. (turns to leave)
Doofenshmirtz,"Online? That, that was an option the whole time?! Well, ain't that a kick in the— (the rolling ball rolls him over to avoid him from completing the sentence) Ow!"
Isabella,"Milly, we really need to add a section for this in the handbook!"
Milly,"This is seriously out of control! But I feel so safe with you, Isabella. Like nothing bad will ever happen— (screams as she is pulled into the chaos)"
Doofenshmirtz,"Man, that was difficult. It used to be so easy, just like filling out a piece of paper and dropping it off. All right, Perry the Platypus, you can do your thing now. I've got the rest of the afternoon off. Apparently."
Kiosk,Congratulations! You have renewed your good business license!
Doofenshmirtz,"Y'know, I'm just gonna take the high road and use this as a backstory for some—"
Kiosk,Please do not monologue into the interface.
Isabella,"I can't lie, girls. I'm tempted to join you all in the chaos. Maybe there's a patch at the end of this very dark tunnel, but for the first time, I don't know..."
Melissa,(carrying an Isabella effigy) Down with Isa-smella!
Adyson,(popping out of a vandalized portrait of Isabella) Down with Isa-smella!
Isabella,"Son of a patch! (the handbook is shot to the wall, and this infuriates Isabella) That's it!"
Doofenshmirtz,"Wait wait, why is this turned on? Shoo! Shoo, bird, shoo! (The pigeon flies away.) Huh. I hope my Uncooperate-inator didn't cause any problems in that little building over there."
Isabella,...That was...weird. What happened?
Gretchen,I have no idea.
Isabella,"So, how about red velvet... with vanilla frosting?"
Fireside Girls,Yay!
Isabella,See? Everything works out when you cooperate.
