Name,Dialog
Candace,"Wow, it's massive! A humongous boat is the perfect setting for a humongous bust! Hee hee hee! Bust boat!"
Phineas,"Well, technically, it's a ship."
Linda,"Candace, it's a vacation. A vacation from busting. And tonight, we get to see something that only happens once a decade, the Tri-State Aurora. A natural light show in the sky."
Phineas,A shame there are no pets allowed.
Linda,"Mmm, I know. But it was sweet of Stacy to pet-sit."
Stacy,"Eat my pixels, Teal-Boy!"
Perry,(chatters triumphantly)
Stacy,Lucky shot.
Major Monogram,"(on watch) Agent P, pack your pool noodles and get to the Danville docks. Doof's boarded a party cruise and my Aunt Olga is on that ship celebrating her birthday. I don't want him to ruin her big day. Stop Doof."
Stacy,Don't worry. I'll cover for you.
Stacy,But I'm not giving back this petsitting money.
Captain,"(over loudspeaker, with Scandinavian accent) Velcome aboard, passengers. I'm your captain, Sven Jorgansenson. Come sundown, hit the upper deck and witness the majestic beauty of the Tri-State Aurora. Weather permitting, of course."
Doofenshmirtz,"Vanessa, thanks for coming with me on this cruise. I... I've been needing a break from evil. It's so much more than a job. It's a lifestyle. That you can take anywhere. So behold! (unzips his fanny pack) My travel-size-inator!"
Vanessa,Isn't that the garage door clicker?
Doofenshmirtz,"Well, yes, but... but I souped it up. It's now my travel-size-inator, and it will shrink anything I want dow to travel-size so it will fit in my bag. And then when I get home, I just reverse it and voila!"
Vanessa,So your idea of a break from evil is to steal everything on the ship?
Doofenshmirtz,"It's not stealing. This cruise was advertised as ""all-inclusive"", so I'm getting my money's worth."
Vanessa,"Yeah, have fun with that. I'm gonna go check out the ship while there's still stuff let to see on it."
Doofenshmirtz,"Oh, not for long, sweetie. Have fun!"
Doofenshmirtz,"Mini TV, mini mini-fridge. Ooh, it's so much cuter when it's mini-mini!"
Linda,You boys have fun.
Phineas,"Sure thing, Mom."
Lawrence,(looking at a brochure) Absolutely splendid. I'll take a deep dive into the history of this ship and—Ooh!
Lawrence,Oh! Oh my! Oh! (joins the conga line) We'll meet back here tonight for the Aurora!
Linda,"Forget the boys, Candace. We're on vacation. Let's head to the spa. That'll help you, I mean us, unwind."
Phineas,"Hmmm. We're out of our natural habitat, Ferb. And I know what we're gonna do today! (rips off his clothes revealing his bathing suit and snorkeling gear) Antiquated spherical artilleryyyyy!"
Ferb,(rips off his clothes also revealing his board shorts and snorkeling gear) Cannonball!
Phineas,"Sure, if ya wanna say it the easy way. (to two kids making a fort out of building blocks) Cool castle!"
Boy,"Yeah, this is fun, but there's only so much we can do with these blocks."
Phineas,"We can help with that. Ferb, did you pack those miniature medieval catapults?"
Doofenshmirtz,"I'll take that. There ya go. (shrinks an umbrella) I'll take that! Just getting my money's worth! And, ooh, that would look nice in my foyer!"
Perry,(chatters angrily)
Doofenshmirtz,"Ah, Perry the Platypus! How nice of you to join our little family vac—"
Aunt Olga,"Ow, my toe!"
Doofenshmirtz,Aah!
Captain,"(over loudspeaker) Attention, passengers, due to unexpected cloud cover, tonight's Aurora might be obstructed from view. Let us hope for a change in the weather."
Passenger 1,What?
Passenger 2,Bummer.
Passenger 3,Come on.
Passenger 4,"Well, looks like it's time to head back into the windowless casino and lose all sense of time and spatial awareness."
Boy,"Thanks, Phineas and Ferb!"
Phineas,"Oh, you're welcome. But with those clouds, no one will be able to see the Aurora. Well, Ferb, I now what else we're gonna do today!"
Candace,My busting senses are tingling.
Masseuse,"Oh, that's just the massage oil, honey. Relax."
Candace,"Oof! Ow! Okay, okay! I'm relaxing!"
Vanessa,(gasps)
Monty,Vanessa Doofenshmirtz? Is that you?
Vanessa,Monty Monogram?
Monty,"What are the odds? Wow! It's been a while. Oh, uh, please allow me to introduce you to Olga, my dad's vaguely European aunt."
Aunt Olga,"You, nice young girl, take stroll, eat food with nephew. I must soak foot."
Monty,"Okay, Auntie. I'll see you later. (to Vanessa) Shall we?"
Vanessa,We shall.
Doofenshmirtz,Huh? Aah!
Doofenshmirtz,Now I've got potato salad in my pants! Again!
Monty,It's crazy us bumping into each other like this. But I'm glad we did.
Doofenshmirtz,Is that Vanessa?! (babbles incoherently)
Vanessa,"Ooh, mini corn dogs!"
Phineas,"Okay, Ferb, while a subatomic deionization ray could dissipate the cloud cover, it might be simpler to raise the ship above the clouds. But how?"
Clown 1,"Just look at us, Eddie. We've already run out of kids to make the balloon animals for. What are we gonna do with the rest of this helium?"
Phineas,"Ferb, we're gonna need bigger balloons!"
Phineas,Check it out! It's working!
Monty,"So, Nessa, I gotta ask, what happened between us? You kinda just stopped calling."
