Name,Dialog
Candace,"You know what people take for granted? The sounds of the summer: the way ice crackles in a cold beverage, the bees buzzing on their busy way, the chirping of the summer birds..."
Candace,"Okay, maybe they're acting up today. Ugh, I should've known better. I'll have to call you back, Stacy. A little Buford's telling me the boys are up to something."
Baljeet,I do not think that is what they sound like.
Candace,"All right, what's with the weird noises?"
Phineas,"Hey, Candace! We're hoping to see the mockmacaws as they pass through Danville."
Candace,Mockma who now?
Isabella,(showing Candace a book) Yeah! Mockmacaws! Rare migratory birds that can camouflage themselves with their color-changing plumage.
Buford,They can also copy sounds and voices and stuff.
Baljeet,"(showing a diagram) Genetically speaking, they fall somewhere between parrots and chameleons."
Candace,"Whatever. Bird calls is a new low for you guys, right below the bookshelf. (leaves) Call me when you have something actually bustable."
Phineas,Maybe we should have told her about macaw mansion.
Buford,"Funny, I noticed none of the ladies in your family like to look up."
Isabella,"Ooh! Maybe we should build a Perry Palace next! Hey, where is Perry?"
Major Monogram,"Agent P, Doofenshmirtz has bought up all of the bug spray in the Tri-State Area. It could be that he's just hosting a little summer soiree. That would mean a bunch of evil scientists in one place. Conclusion: he must be up to something nefarious. You know what to do, Agent P."
Major Monogram,"(looking at a notepad) Hey, Carl, how many people have RSVP'd to my barbecue?"
Carl,"(holding cooking utensils and wearing a ""Kiss the Carl"" apron) One."
Major Monogram,Is that including you?
Carl,Yes.
Major Monogram,So... none.
Carl,Don't judge yourself for this. This is not a measure of you as a man.
Doofenshmirtz,Psst! Down here!
Doofenshmirtz,"Perry the Platypus, I'm so glad you're here. L-L-Lemme catch you up via monologue. I've recently gotten into home gardening, y'know, fruits and veggies, and the... Anyway, the garden was doing well, and it even attracted a colony of praying mantises. All female. Go figure. Vanessa got me this books of facts about them. (takes out the book) See? They naturally prey on garden pests. Mantis fact! (snaps fingers)"
Doofenshmirtz,Now's our chance.
Doofenshmirtz,"Anyway, I had a lot of pests, so I decided to make the mantises bigger using my ultra-grow-inator. I would behold it, but I left it on the balcony. (Doof pushes a lever making him and Perry fall into a vent, as they sneak in.) The inator has a reverse switch, but there's an entire army of giant mantises in the way. (Doof pulls another lever and they emerge on one of the couches in the living room.) So you've got to help me get out there, Perry the Platypus! It's the only way to defeat them."
Isabella,Phineas?
Phineas,Up here! (slides down a creeping vine)
Buford,Is all this worth it just to spot some dumb birds?
Phineas,"Yes! Yes, it is!"
Ferb,(showing a book) The only known photo is this blurry one where they camouflaged themselves as a Sasquatch.
Isabella,Then we'll get the first photo of one uncamouflaged! (She gives the gang Polaroid cameras.) Everyone got their cameras ready?
Phineas,"Ferb, turn on the vacancy sign! We're open for business!"
Isabella,"Well, the mockmacaws are here, but they keep camouflaging every time I try to take their picture."
Buford,I thought there was more furniture here than I remembered.
Candace,"Seriously? Birdwatching is so lame. (scoffs) I had such a good feeling about busting today, too."
Candace,A giant birdhouse?! How could I have missed it?! MOOOOOOOOOOOM!!!!
Linda,"(offscreen) Yes, Candace, what is it?"
Candace,"Follow me outside, and be prepared to look up!"
