Name,Dialog
Buford,"(looking at the Danville Cinemas website on his tablet) All right, let's see what's playin'."
Phineas,A movie day! What an off-brand approach to our afternoon.
Buford,"Yeah, I've been in the mood for a rom-com."
Isabella,"(takes the tablet) Ooh, what about a western?"
Baljeet,Ugh! A western?
Buford,What do you got against westerns?
Baljeet,"Aside from the hack storytelling, they're just a sea of sepia tone and spittoons."
Buford,I'll bet you a fried pickle I can change your perspective!
Baljeet,"First, I do not like fried pickles. And secondly, you can never change my perspective."
Buford,Can too!
Baljeet,Can not!
Phineas,"Well, I guess I know what we're gonna do today. Hey, where's Perry?"
Major Monogram,"Agent P, Doofenshmirtz is at the Almond Brittle Convention, so you have the day off. I'm in nearby Swampville teaching Carl the manly art of piloting a fan boat."
Carl,"Very manly, sir. Did I mention I'm allergic to bug bites? Maybe we should turn back."
Major Monogram,"Wait! ""Deadly rapids ahead""? Carl, slow down!"
Carl,"I can't, sir! Rapids are fast! That's actually what ""rapid"" means!"
Major Monogram,Don't you argue semantics with me!
Major Monogram,Mayday! Mayday! (static) Use your monotreme instincts to find us! Whoa! (static)
Carl,Bring mosquito repellent!
Phineas,Yeehaw!
Carl,"Are we lost, sir?"
Major Monogram,"Pretty sure there's a small town half a klick north. Or is it south? Eh, it probably doesn't matter. Just try to keep up."
Carl,I think I'm stuck!
Major Monogram,"Put your back into it, Carl! (He wades forward but faceplants into the quagmire.) Not one word."
Carl,"Are we gonna die, sir?"
Major Monogram,"We're going to be fine. In dire situations, you must rely on your manly man instincts. Now follow me."
Major Monogram's voice,Manly platypus.
Baljeet,"(reading banner) ""Forced Perspective Western Town""."
Phineas,"This is gonna help us change your perspective on westerns. Ferb, a demonstration, please. Depending on the position you're in, the varying size proportions trick the brain into seeing a different scale. Ready, Isabella?"
Isabella,Yippee-ki-yay!
Phineas,"You see, the second hat was much bigger. But it was further away!"
Baljeet,How is this gonna change my perspective on western cinema?
Buford,Perhaps a heartfelt ditty will clarify that for ya. Hit it!
Buford,"Yeah, I don't really get how it works either."
Phineas,It's best not to think about it too hard.
Buford,Whatever. (to Baljeet) Have you come around yet to appreciate the rustic beauty of the Wild West?
Baljeet,"While this Forced Perspective Town is charming, it has not changed my perspective. I still find the Western film genre tacky and— (screams as a giant tumbleweed runs him over)"
Hillbilly,"(Cajun accent) Hot biscuits! Looks like Ah snagged me one o' them teal-tailed city ducks or ma name ain't Bubba Doofenshmirtz! And ya know it is. It is. Mmm-mmm! Ah'mma make me some city ducks stew, starrin' you!"
Carl,"Sir, I don't think our instincts can get us out of this one."
Major Monogram,"Oh, don't be a stick in the mud, Carl."
Carl,"I'm not a stick, sir! I'm a person in the mud with feelings and mudskippers!"
Carl,"Make it stop, sir!"
Major Monogram,My mustache! My beautiful musta— (A mudskipper ends up in his mouth.)
Carl,"Wait, we're not really stuck. It's our boots, sir!"
