Name,Dialog
Phineas,"You know, Ferb, one of the best times we ever had was when we built that rollercoaster. (pauses) We should do it again! But this time...as a musical! Whaddya say? We'll do all the same things, except we'll break into spontaneous singing and choreography with no discernible music source!"
Ferb,Hmm...what assurance would we have that everyone else would also break into song and do the same thing?
Phineas,I don't know. I think they probably will.
Ferb,Fair enough. I'm in.
Background Singers,Boredom is something up with which I will not put!
Background Singers,Boredom is something up with which I will not put!
Linda,"Phineas, Ferb! I'm gonna go pick up a few things. You boys stay out of trouble, okay?"
Phineas,"Okay, Mom."
Candace,"I'm in charge, right? You did tell them I'm in charge."
Linda,"Relax, Candace. Nobody has to be in charge."
Candace,But what if there's an emergency?
Linda,Like what?
Candace,"What if, uh... What if a wild moose, a whole herd of them, burst into the house and attack everyone?"
Linda,"If that happens, you're in charge."
Candace,Yes!
Candace,Mom says I'm in charge...conditionally.
Phineas,"The condition didn't have anything to do with a moose, did it?"
Candace,You know it's funny that you mention that...oh! (Realizing she is getting distracted) I'm watching you!
Candace,"Hello? Oh, hi, Stacy! Mom just went to the store, she left me charge, well, you know, conditionally."
Stacy,"Well, that's better than not in charge at all, I guess."
Candace,"It's all about the varying degrees of authority. There's conditionally in charge; and you've got your basically in charge, your mostly in charge; and then there's just in charge, completely devoid of modifiers. That's what I'm shooting for. Huh? What are my brothers doing right now? What do you mean you can see it from where you are? See what?!"
Phineas,"Check it out, Ferb. We can see Stacy's house from here."
Candace,"Phineas, what is this?!"
Phineas,Do you like it?
Candace,"Ooh, I'm gonna tell Mom, and when she sees what you're doing, you are going down!"
Candace,(You're going down)...
Phineas,(at Ferb) See? No discernible music source.
Isabella,"Hi, Candace. Hi, Stacy. Hey Jenny. How'd the number go?"
Candace,"Pretty good, but I'm still angry."
Isabella,"Well, I guess I'm up. (walks to the gate)"
Isabella,And say...
Phineas,"Hey, Isabella."
Isabella,What'cha dooooin'?
Phineas,Building a roller coaster.
Isabella,"Again? Cool. (At Ferb) Hey, Ferb!"
Isabella,"Still a man of few words, I see."
Phineas,"Nah, you missed it. Earlier he had two lines."
Isabella,"Wow, chatty."
Phineas,"Hey, where's Perry?"
Major Monogram,"Good morning Agent P. The evil Dr. Doofenshmirtz is up to his old tricks. For reasons unknown to us, he's bought up 80% of the country's tin foil. (He stops, looking a bit surprised) Carl, di-didn't he already do that?"
Carl,"(off screen) Yes, sir. At the beginning of summer."
Monogram,"Well, all right then. Uh, Agent P, go out there and do the same thing you did last time."
Monogram,"Good luck, Agent P. Ah, the world of a field agent, out in the thick of things. Not like me."
Monogram,Carl!
Carl,"(off screen) Oh, sorry, sir. I thought you were done. You want me to turn 'em back on?"
Monogram,"Nah, forget it. The moment's gone."
Phineas,"So the way I see it, the solid fuel rockets kick in at the mall parking lot. Then we release the snakes during the corkscrew around the interstate. I'm gonna go get some snakes."
Candace,"Mom, you've gotta come home right now."
Linda,"Let me guess, a herd of wild moose are in our living room?"
Candace,"No. Besides, it's mooses."
Linda,"No, I think the word ""moose"" is already plural."
Candace,"Mom, trust me, it's mooses...or meese. Do you want me to get a dictionary?"
Linda,Is this what you came down here for?
Candace,"No, Mom! You've gotta see what Phineas and Ferb are doing! They're a building a roller coaster!"
Linda,"Candace, you've already used that one."
Linda,I didn't see it.
Linda,I didn't see it.
Linda,"Now, Candace..."
Linda,"Oh, for crying out loud."
Linda,"Candace, seriously, isn't Phineas a little young to be a roller coaster engineer?"
Candace,"Well, yes. Yes, he is."
Phineas,"Yes. Yes, I am."
Phineas,"But if I'm pressed,"
Phineas,"Yes. Yes, I am."
Phineas,"Yes, it's true."
Phineas,"You know, I should really write the rest of that someday."
Doofenshmirtz,"Ah, Perry the Platypus, what a surprise. And by surprise, I mean not a surprise at all. Anyway, let me show you what I've been working on."
Doofenshmirtz,"Ha ha ha! I, Dr. Heinz Doofenshmirtz, have covered the entire eastern seaboard in tin foil...again. But this time when I put my giant magnet next to my ingenious Magnetism Magnifinator, I will pull the East in a westerly direction, thereby reversing rotation of the Earth! I-I know I tried this before but that was with a Magnifier this is a Magnifinator. I added the suffix –inator. It's a completely different ball game. I know you're probably expecting some tragic back story, to explain why I want to reverse the rotation of the Earth. But I'm not gonna go there. You know why? Well, I'll tell ya."
Doofenshmirtz,"No, I don't!"
Doofenshmirtz,Yeah!
Background Dancer,"Um so, are we done? 'Cause I gotta pick up my kid from school."
Doofenshmirtz,"One second, just wait 'til it goes to black."
Doofenshmirtz,"(during black screen) All right, now you can go."
Candace,"But, Mom, I'm telling you, they're building it, and it's huge!"
Linda,"And I'm telling you, you've used this story before."
Candace,"Yeah, but this time, it's a musical!"
Candace,"""Phineas and Ferb present the Coolest Coaster Ever, now open""? Mom!"
Pedro,"Hey look, the Coolest Coaster Ever! You think we'll get in free with this poster?"
Another Kid,We didn't last time. Maybe we should take it just in case.
Buford,"Hey, if anyone's gonna ride this thing, it's gonna be me. Not one of you lousy extras."
Candace,"Here, look, look, look, look, look, see? I told you I'm not crazy! I told you!"
Linda,And you're not crazy because...?
Linda,"I see your point, Candace. No crazy person would scream at a post like that. I'll be in the dairy section if you want to come yell at some cheese. (leaves, but comes back) Would you like that, honey? Would you like to yell at some cheese?"
Candace,A little.
Linda,"Well, c'mon, then."
Monogram,"Oh, I hope Agent P is having good luck like I told him to."
Phineas,"Ladies and gentlemen, boys and girls, children of all ages! May I present to you a spectacle most of the morning in the making! Mark your calendars because you will want to tell your grandchildren about the day you rode...the Coolest...Coaster...EVER!"
Phineas,And this time it's a musical.
Phineas,"To fasten, insert the tab into the metal buckle. To release, just pull back on the -- (He drops the seat belt.) Oops."
Isabella,"(a bit scared) Phineas, are you sure this is safe?"
Phineas,Of course.
Phineas,That's right!
Phineas,Look out!
Buford,I'm glad I'm wearing trousers
Buford,That are already brown!
Buford,I got the poster!
Doofenshmirtz,"And then there's that whole economic downturn and I'm left holding a 300K house in a 10K neighborhood. My accountant just wants me to walk away from it, I'm like, I can't do that. Just because I'm evil doesn't mean I don't care about my credit rating"
Doofenshmirtz,Ha! You missed!
Doofenshmirtz,"Aaahh! Ow, ow, ow, ow, owww!"
Farmer's Wife,"I can't believe you walked all the way to the service station to get the jumper cables, but you didn't bring the battery cart. What did you think a battery cart was just going to fall out of the sky?"
Farmer's Wife,Okay. (smiles hopefully) What did you think a million dollars was just going to fall out of the sky?
Farmer,It doesn't work that way.
Farmer's Wife,"Well, how does it work then?!"
Doofenshmirtz,"Now, you are too late! (He pulls a lever, activating the Magnetism Magnifinator) Quake in your boots and watch helplessly as the unimaginable electromagnetic forces, pull the eastern seaboard, thereby reversing rotation of the--"
Doofenshmirtz,"Well, that didn't work."
Doofenshmirtz,"And now we have a two-ton ball of tin foil traveling two hundred miles an hour directly at us! Quickly, we must separate the magnet from the Magnifinator before it is too late!"
Doofenshmirtz,"Is it just me or is this a serious déjà vu moment? I-I feel like I've totally been here before. Like you were there, the tin foil was coming, and I- ""Quickly, we must separate the magnet"". E-e-eh. Huh. Oh, well, weird. Where was I? Oh yeah. Aaaahhh! (Resumes trying to move the Magnifinator)"
Woman,"Man, is she mad at that cheese"
Candace,Wait a minute. What's going on out there?
Candace,"Oh, oh, oh, oh, oh! Mom?! Mom!?! (She runs back inside.)"
Doofenshmirtz,It's no use! We are doomed!
Doofenshmirtz,"You did it! You saved us, Perry the Platypus! You sa—again, again with the déjà vu. You were up there, I was saying, ""You saved us."" And then, hm, and then something came from– (The tin foil ball crashes into the building) Curse you, déjà vu!"
Candace,"Look, look, look, see?"
Linda,"(pause) Okay, I give up. What am I supposed to be looking at?"
Candace,No! It's not possible!
Linda,I'm gonna go get the cart.
Candace,"It was right here, and it was huge! (She sees the roller coaster being carried away by the helicopter.) Mom!"
Linda,Time to go. I've got frozens.
Candace,"Okay, so you think that Phineas and Ferb are still under that stupid tree in the backyard, right?"
Linda,"Well, yes. That would be my guess."
Candace,"Fine, then. Let's go home, now!"
Phineas,"Oh, there you are, Perry."
Phineas,"Nice hat, Isabella."
Phineas,"Funny, I don't remember this in the blueprint."
Phineas,And I'm sure this is new.
Linda,"I worry about you sometimes, Candace."
Phineas,"You know, if they break into our house, Candace is in charge."
Phineas,"Oh, hey, Jeremy."
Jeremy,"Oh, hey, Phineas. Anyone want any fries?"
Phineas,"Nah, we're good."
Jeremy,"Oh, say hi to your sister for me!"
French Man,"Crêpe, Suzette?"
Phineas,"What do you say, Suzette? You want a crêpe?"
Suzette,"No, thank you."
Meap,Meap.
Phineas,It was good to see Meap.
Linda,"Okay, we're here. Are you happy now, Candace?"
Candace,"Yes! (To Linda) See, Mom? I told you they weren't there!"
Linda,"Oh hi, boys. (At this point, Candace opens her eyes and her mood changes to shock.)"
Phineas,"Hi, Mom."
Linda,"Come on, Candace, help me with the groceries."
Candace,"But, but, but, but, but, but, but, but-- (continues under)"
Linda,Let's go. (She pulls her away)
Kid,"Hey, Phineas, that was great!"
Pedro,Way too cool!
Third Kid,That was awesome! Can we do it again?
Phineas,"Sorry, only one ride per customer."
Isabella,"That was great, Phineas! So, what are you gonna do tomorrow?"
Phineas,"Well, you know what they say: carpe diem."
Isabella,Excuse me?
Phineas,"Carpe diem. It's Latin for ""seize the day""."
Ferb,"Or you could say ""seize the day"" was English for ""carpe diem""."
Phineas,"Yes. Yes, you could."
Kenny Ortega,"Okay, people, that was fabulous, but I want to work on one thing."
Phineas,"Ladies and gentlemen, world renowned choreographer, Kenny Ortega!"
Kenny Ortega,"Thanks, Phineas. All right, everyone, in this last chorus, let's really hit that straight arm like this. Okay? Straight arm on both sides. Alright now, performance level. Five, six, seven, eight!"
Carl,"(offscreen) Oh, c'mon, sir."
Monogram,"No, Carl. The moment is gone."
Carl,(offscreen) Sir?
Monogram,I got cut off twice already.
Carl,"(offscreen) But, sir, you're very good."
Monogram,I am?
Carl,"(offscreen) Yes, sir. I've heard you practice."
Monogram,"Well um, I have been practicing."
Carl,"(offscreen) Yes, sir. And just like the song says, carpe diem."
Monogram,"Well, you can't argue with Latin, can you?"
Carl,"(offscreen) No, you can't, sir."
Monogram,Alrighty then. (He clears his throat)
Monogram,"Oh, come on!"
