Name,Dialog
Phineas,"Alright, crew, prepare to set sail on the hunt of a lifetime! Ensign Isabella, raise the jib!"
Isabella,"Aye, aye, captain Phineas."
Phineas,"Ahoy, Ferb! Any sign of the great white whale?"
Candace,You guys better not be talking about me!
Linda,"Boys, can't you wait until we get the boat in the water?"
Lawrence,"Well, it's not actually called a boat, darling, it's called a sloop. When we're at sea there's no right or left, only port and starboard."
Isabella,So... which side has the restroom?
Lawrence,"It's not a restroom, it's-"
Phineas,It's called the poopdeck.
Lawrence,"Well no, actually, it's called the head."
Phineas,Really? Cause poopdeck makes much more sense.
Candace,"Dad, can we just get this over with? Jeremy's throwing a romantic summer soiree at sunset tonight. I'm kind of on a deadline here."
Lawrence,"Oh, don't worry, darling, it's only gonna be a three-hour tour."
Candace,A three-hour tour?
Linda,You can use the time to soak up some vitamin D.
Candace,Fine!
Lawrence,Candace distracted - check! Kids with lifejackets!
Phineas,Check!
Lawrence,"Excellent! Family pet. Say, where's Perry?"
Phineas,"Oh, Perry stayed home. Baljeet's watching him."
Buford,"Hey Baljeet, what'cha doin'?"
Baljeet,I am watching Perry the Platypus. I promised to not take my eyes out off him all day.
Buford,"Well, this is lame."
Baljeet,"He's a platypus, they do not do much."
Buford,Maybe he needs some motivation. (Swings a baseball bat)
Baljeet,"No, no please! I have given my solemn oath to protect the little monotreme until the Flynn family comes home."
Baljeet,(Perry's wristwatch communicator starts beeping) What is that weird noise?
Buford,"I don't know, maybe a car alarm? (Perry stands up and puts the wristwatch communicator into his mouth)"
Baljeet,"Wait, I think it stopped. (The wristwatch communicator is still beeping inside of Perry. Baljeet and Buford look at him)"
Isabella,"Hey Phineas, what'cha doin'?"
Phineas,"My king-of-the-world bit. Hey, check that out! (Two dolphins jump, and it jumps again with Ferb, and jump again) And look at those cool flags."
Isabella,"According to my Fireside Girls manual each one of those flags has a meaning. The blue flag means crab season and the yellow flag means hold the mustard, and that last one, I'm not sure what that one means."
Candace,"Okay, who turned off the sun?"
Isabella,"Oh, here it is. The red flag with the black box means... storm warning!!"
Lawrence,You kids get below! I'll head us back to shore! Wooah!
Linda,"Lawrence, we're heading towards that whirlpool."
Lawrence,"Keep faith in me, my darling! I have everything under control!!!"
Major Monogram,"(on Perry's wristwatch communicator) Agent P, come in! Agent P? Blast it, Carl, why doesn't he answer?"
Buford,"I think it's comin' from his stomach. (He picks up Perry, and put onto his shoulder)"
Baljeet,He must be hungry. I will get him something to eat.
Buford,"Don't worry, little ducky thing, we're gonna take good care of you. (Perry then sticks his tongue out with the wristwatch communicator on it)"
Major Monogram,"Is everything all right, Agent P? I'm sensing you're in a bit of a jam. Can you get us a better view of the situation?"
Buford,I'm gonna hug you and squeeze you and never let you go.
Major Monogram,"Looks like we picked a bad day to send all of our field agents to sensitivity training. We're all out of options. (gasps) I was hoping this day would never come, but, Carl, this is your big chance! (Carl gets raised up on a chair as he salutes him.)"
Linda,"Ugh, I think it's finally clearing up."
Lawrence,"Well, the ship held together pretty good, didn't it? (shift to reveal he's holding the wheel surrounded by debris from the wreckage.) Of course, we'll have to re-attach the wheel (shift to reveal the sloop on a rock.) and fix that, uh, giant hole. Now, kids, are you all right?"
Phineas,We're fine!
Isabella,"Hey, where's Ferb?"
Phineas,"Are you okay? (He sees what looks like Ferb's legs. He lifts them up to reveal they are only his pants. Ferb, covering his birthday suit with a giant leaf, walks over to get them.) Oh, there you are. And there's Candace!"
Candace,"(Cut to reveal her with a giant barrel on her head. She pulls it off to reveal a squid on her face.) Hey, what gives?! (She pulls the squid off to reveal a fish in her mouth and lobsters on her ears. She pulls the lobsters off and spits out the fish.)"
Lawrence,"(inspecting the hole) Whoa, this doesn't look too good at all. Kids, don't come up here! It's far too dangerous! Mum and I will fix the boat. Candace, why don't you look for some food? And, boys, you could find us some shelter if you like. We may be here for a while."
Candace,"A while? You mean we're stranded? That means I won't get to Jeremy's party before the sun sets! We'll be stuck here forever eating rocks and bugs, then I'll have to marry a monkey and have monkey kids and name them Xavier and Amanda! (sobs)"
Lawrence,"And we'll love them anyway. Candace, the sooner we get started, the sooner we all get to go home."
Candace,Fine.
Lawrence,"Stay safe, everyone! (Linda waves)"
Phineas,"Shelter....shelter.... Well, this spot has potential."
Isabella,"Great, let's get started!"
Montage,The gang map out the shelter and get started working on it.
Major Monogram,"(on monitor in the ice cream truck) Remember, Carl, nothing distracts kids like ice cream. You need to get rid of those two boys so Agent P can proceed with his mission."
Carl,"(salutes) Aye aye, sir!"
Major Monogram,"Both hands on the wheel, Carl!"
Carl,"Sorry, sir."
Baljeet,"Oh, Perry, I could not find the platypus food."
Buford,"Oh, boy!"
Baljeet and Buford,(running off) Ice cream! Ice cream!
Baljeet,"(Perry puts on his fedora. But then puts it in his mouth when he returns.) Oh, I almost forgot Perry. Come along. Let us get you a little treat. (he grabs the platypus, who holds onto the grass.)"
Buford,Gimme a double caramel fudge.
Carl,Here you go.
Buford,"Ugh! Hey, this is butterscotch ripple! (A small door slides up on the truck with a lit arrow. Perry spits out his fedora, puts it on and zips into it.) Is this your first day on the job or somethin'?! (The truck speeds out.)"
Buford,"Hey, he didn't charge me! Rookie mistake."
Baljeet,I did not even get to—Wait?! Where is Perry?
Carl,"Glad to have you back, Agent P. You lost some time, but I brought along the escape cone. (Cut to the roof of the truck. The strawberry ice cream on top launches revealing a cone under it with Agent P riding it. When it becomes airborne, wings pop out of it. A monitor appears on the cherry.)"
Major Monogram,"(on monitor) Agent P, we've just received reports that Doofenshmirtz has been buying up all the laundry detergent in the Tri-State Area. We want you to find out what he's up to and put a stop to it. You'll need to use your tracking device to find him before your delicious ice cream cone melts. (Perry salutes. An island appears on the screen. Perry lands on the island.)"
Candace,"(shift downward to her, wandering around; imitating her father) ""Oh, Candace, go find us some food."" Yeah, like a quart of ice cream is just gonna fall out of the— (The strawberry ice cream from the escape cone lands on her head.)"
Doofenshmirtz,"Ugh, where is Perry the Platypus? He should have been here hours ago. (Perry approaches him) Ah, Perry the Platypus. Well, y'know, I had a trap for you, but no time. (Grabs him and runs off) This one's a little complicated, okay? (He puts Perry in a chair in front of a screen.) You remember a few schemes ago when I couldn't figure out what ""Big Laundry"" meant? (A slide of Doofenshmirtz from ""The Lake Nose Monster"" appears on the screen.) Well, this! (Another slide appears) This is what I meant! I am nefariously planning to provide the entire population of the Tri-State Area with free laundry, (change slide) which will drive out of business all of the local laundromats, (change slide) freeing up prime real estate locations (change slide) for my newest franchise"
Baljeet,"Perry! Where are you?! Oh, it is no use. I fear he is gone for good."
Buford,Why don't you just buy him a new one? They won't know the difference.
Baljeet,You cannot just buy a—Wait. That gives me an idea!
Candace,"(collecting coconuts) We don't need to eat. We need to get out of here! (tries to get a coconut off a tree) I swear, if I don't get to Jeremy's party— (A monkey appears from behind the bushes and kisses her) Yuck! Monkey cooties! (The monkey grabs her, leading up a ladder of monkeys and flings her into a hut.)"
Phineas,"So, what do you think of our shelter?"
Candace,(dusts herself off and shouts in her brother's face) Can't you just be normal for one day?!? All you had to do was make a little lean-to for survival.
Phineas,"Well, there's survival and then there's living. (Zoom out to reveal the entirety of the shelter. He pushes Candace inside.) Let us give ya a quick tour. We've got everything we need to make our maritime mishap as enjoyable as possible. Here's our warm and cozy family room, a fully-stocked kitchen. We even have indoor plumbing."
Candace,(Cut to Ferb doing something familiar.) You're giving a monkey a shower?
Ferb,"Yep, had to be done."
Candace,"Grrrr! Don't you realize I have a very important party to go to?! If you're going to all this trouble, you could have built us a bridge back to town!"
Phineas,But Dad didn't ask us to build a bridge.
Candace,Or you could have built us a coconut-powered hovercraft!
Phineas,But Dad didn't ask us to build—
