Name,Dialog
Phineas,"Hey, Ferb! Wouldn't it be great...if there were trampolines...everywhere you went?"
Phineas,"Wow, Ferb! Incredible hang time!"
Ferb,(Pulls out small gadget) Personal anti-gravity device.
Phineas,That gives me an idea. I know what we're gonna do...today!...Hey... (bounces and switches on his anti-gravity device) Where's Perry?
Major Monogram,"Ah, Agent P. Doofenshmirtz was spotted this morning leaving his building with a shopping list. On the list were four items"
Candace,Whoa. Did you just feel something?
Linda,"Morning, hon."
Candace,"Mmm, that smells good. I'll get the plates out."
Linda,"Well, put out ten, because I was talking to Jeremy's mom earlier, and we thought it would be fun to get us all together for brunch this morning."
Candace,"Wait. So the whole Johnson family, and our whole family, together?"
Linda,Yeah!
Candace,"Mom, this is the first time both of our families have formally gone together!"
Linda,"Honey, relax. It's just a casual brunch. No big deal."
Candace,"No big deal? I'm Jeremy's girlfriend! We have to make a good impression! Breakfast is easy! This is brunch! Brunch! That's so fancy! Mom, what does this frittata say about us as a family?"
Linda,There's nothing wrong with my frittata.
Candace,And frozen orange juice?! Really?! (dumps orange mix into a pitcher of water and pants) I can't breathe. Where do we keep the paper bags?
Linda,"(at Phineas and Ferb) Hey guys, I know you ate earlier, but you wanna join us for brunch?"
Candace,No! No! No! They'll embarrass me!
Phineas,"Aw, we can't mom, we're on our way to the hardware store to pick up some extra parts."
Linda,Alright two less plates then.
Candace,"Good! Is this house even clean enough for this? (Picking up a few magazines) Let's see, monster trucks on the bottom, book review on top. That should impress 'em. (She looks out the window and sees Phineas and Ferb's personal anti-gravity device) Oh no! No! No! That is hideous! (As she walks into the backyard) What the heck did they build out here? (Reading) ""Anti-gravity Maximus."" Oh, I have got to get rid of this thing. (She begins to haul it away, but the machine zaps her, causing her to levitate in the air) No, no. No! No- Ahhh! (Clings onto the tree) Phineas and Ferb! Not today! Not now! If Jeremy's parents see me like this, that's the end of me seeing him. Come on, there's gotta be a reverse switch on this thing."
Phineas,"Excuse me, sir. Where do you keep the reverse switches?"
Store employee,Right behind ya'. Next to that guy buying self-destruct buttons.
Store employee,"Doofenshmirtz Aww, sweet. Fifty cents off with coupon."
Candace,"Oh, my gosh! They're here!"
Linda,"(offscreen) Candace, my hands are full. Could you get the door?"
Candace,"I'm on it mom. (Candace works her way across the lawn, keeping herself leveled to the best of her ability)"
Jeremy,"Well, Suzy. Are you excited to see Candace?"
Suzy,Yes. I love Candace.
Candace,"I'm coming. Just a few more feet. (she opens the door for the Johnson family) Jeremy, and the whole family, welcome to our humble dwelling."
Mrs. Johnson,"Good morning, Candace. Where's your mom? Oh!"
Candace,"She's in the kitchen, Mrs. Johnson. It's right through there."
Mrs. Johnson,"Okay, here we go."
Candace,"Oh, it's just so nice to see you. I just can't stop hugging you."
Phineas,"Anytime you're ready, Ferb."
Isabella,"(As she walks into the backyard) Hey, Phineas? What'cha doin'?"
Phineas,"Hey, Isabella. We're blasting this pile of trampolines with an anti gravity machine, so we can bounce all over town."
Isabella,Why not blast ourselves with anti-gravity?
Phineas,"Well, then we couldn't bounce. Blast 'em, Ferb."
Phineas,"Come on, guys. Follow me!"
Buford,(With a tear in his eye) It's so beautiful!
Baljeet,Buford?! You are crying!
Buford,"(He removes the tear off his eye and puts it on Baljeet) No, I'm not. You're crying!"
Doofenshmirtz Recording,"Good morning, Perry the Platypus. I had to step out for a minute, but please, help yourself to some gnosh. Eggs, vitamins, ice, or leeks. I have no idea what you platypuses eat, but whatever you do, don't destroy my new evil -inator. (Perry takes a nearby sledge hammer and go to destroy the -inator, however, Perry's feet get trapped in braces) A-ha! You're trapped! A-hahahaha Sucker!"
Doofenshmirtz,"Do you like it Perry the Platypus? It's my new Tell-the-Truth-inator! One blast from this baby, and people will be forced to tell the truth. It features an Abe Lincoln robot. He doesn't actually serve any functional purpose, he just decoration. But he's-he's thematically linked to honesty. Y-You know through his-his nickname ""Honest Abe"". But enough about me, let me ask you this. Have you ever wondered what it is that holds the fabric of society together? No it's not cooperation, or trust or any of that stuff hippies want you to believe, it's lies. All the little white lies we tell each other. You see Perry the Platypus..."
Woman,You look good in that hat.
Man,I don't think you have too many cats.
Man 2,Your hair looks nice when it's up like that.
Woman 2,"Oh dear, the house looks great."
Blay'n,You haven't put on any weight.
Woman 3,"Oh, I thought you said eight."
Doofenshmirtz,"Did ya' hear that high note? That was the A above middle C, not too shabby."
Linda,"Candace, will you pour the OJ?"
Candace,"Sure, Mom. There's got to be something heavy in here. (She finds a wrench, and pushes it into her shoe, weighing her down somewhat) OJ, did you know that stood for Orange Juice? 'Cause I didn't. (Nervous chuckle) Well, its not fresh, but it was an impromptu brunch. Brunch"
Baseball Announcer,It's a beautiful day for a ball game!
Doofenshmirtz,(On his hovering platform) It won't be a beautiful day for long. Not after they all start telling the truth about each other. I'll start with that hotdog guy down there. Wait 'till the world hears what's in those things. And fire!
Vendor,"Hotdogs, get your hotdogs! (He gets zapped) They're aren't really any hotdogs in here, I just wanted to get in the game for free."
Doofenshmirtz,"Huh, I didn't see that one coming. Well let's just see what the players have to say."
Catcher,Here comes a fastball.
Batter,"Thanks pal. (He hits the ball sending it flying, up to where Doofenshmirtz is, and hitting the Abe Lincoln robot)"
Baseball Announcer,And it's out of here!
Abe Lincoln Robot,Malfunctioning. Loyalties shifting.
Doofenshmirtz,"Let's see what embarrassing truths that woman who's holding that unusually large hand mirror has to say. (He fires, but the rays bounces back and hits Doofenshmirtz) Secretly I'm very lonely. Where did that come from?!"
Phineas,How about some lemonade?
Candace,(bursts into the garage) Phineas! There you are! This is all your fault! That machine of yours has made me lighter than air!
Isabella,"I just mentioned that, I thought it would be so fun to shoot at--"
Baljeet,Not a good time for that.
Candace,"I'm trying to make a good impression on Jeremy's parents (Suzy peeks around the garage door, and eavesdrops on the conversation) and I can't even keep my feet on the ground!"
Phineas,I guess we should install that reverse button now. We wouldn't want you bouncing off the ceiling during brunch.
Ferb,That would be a little rough on the old frittata.
Candace,Just hurry before I make an even bigger fool of myself
Abe Robot,It is all together fitting and proper that I must destroy Doofenshmirtz.
Doofenshmirtz,No! Get back! Ahhh!
Abe Robot,Must destroy Doofenshmirtz.
Doofenshmirtz,"(While hiding behind Perry) He's gonna John Wilkes my Booth! (a beat) What, too soon? Ahh! Getting a little too honest here, Abe!"
Candace,"So, Mrs. Johnson, it's so great to talk to each other like adults. (Suzy crawls under the table, and pulls out the wrench weighing candace down) Just me and you talking all adulty and stuff, and (Candace notices her leg has floated up) WHOA! (She giggles nervously before floating up entirely, just managing to hold onto the table) Ahh! Just doin' a little yoga stretch to help this digestion, yep. Heh."
Linda,Good thing she's wearing her skort.
Doofenshmirtz,"Perry the Platypus, do something! He's going to emancipate my proclamation!"
Doofenshmirtz,"(While bouncing) What's up Honest Abe? Looks like the old Doofster's a little too, smart for y-- (The Abe Lincoln robot grabs Doofenshmirtz from the air) Oh, hehehe, hi, you."
