Name,Dialog
Candace,"(acting in her room) ""To think… To dream…"" (pause for a moment to see what was going on with her brothers outside; resumes) ""Whether 'tis nobler to love, I know not."" Ah, The Princess Sensibilities. My favorite play. (runs off) What is going on out there?! (Monster noises, Candace mashes monster set) Would you keep it down out here?! You guys ruin everything! I am trying to practice the art of acting. And I will not be disturbed by your little movies!"
Phineas,"Not so little anymore. Last week our website got 176,000,000 hits."
Linda,"Oh, sorry I'm late. They're filming down the street."
Candace,Filming? What? What are they filming?
Linda,A movie version of the play The Princess Sensibilities.
Candace,(Gasps) I would be perfect for that part! I've been practicing it for my drama club all summer! I'm gonna get discovered!
Phineas,"That's serendipitous. Hey, where's Perry?"
Major Monogram,"There you are, Agent P. There's something very strange going on with Dr. Doofenshmirtz. He's been very quiet lately. A little too quiet. I want you to find out what's not going on, and...uh...put a...stop..to it. I suppose. Good luck, Agent P."
Candace,"There it is! Um Excuse me? Uh, Mr. Producer, sir?"
Producer,I can't talk to you right now. My lead actress just quit!
Candace,"Well sir, this is your lucky day! (Clears throat)  ""To think, to dream, whether 'tis nobler to love, I know not."""
Producer,"Heh. That's not bad. And you know your lines. Mmm, I don't know."
Candace,I'll do it for free.
Producer,You're hired.
Candace,Really?
Producer,"You bet! With the money I save, I'll be able to hire the hottest new directors in town. Hello?"
Candace,"(at a spa, getting a makeover) Wow! I could get used to this!"
Man,"Miss Candace, here's your contract and your bagel. This is Antoine, your dialog coach, Nikki, your swimming stand-in, and your personal trainers Olga and Chicago Joe."
Olga,"Charmed, I'm sure."
Chicago Joe,Drop and give me 20!
Producer,"Candace, baby! Let me introduce you to the directors of this film."
Phineas,"(Camera goes down) Hi, Candace."
Candace,Phineas? And Ferb? What are you doing here?
Phineas,We're directing the movie. Our new agent arranged the whole thing.
Isabella,"Look. My client gets 3% of the gross and a piece of the back end, or he walks. Yeah, that's right. You mess with the bull, you get the horns, buddy. (Phone rings) Hello? Syd, baby, you got that 3rd act in line yet?"
Candace,"Wait, wait! Don't you think they're a little young to be big-budget movie directors?"
Producer,"With 176,000,000 hits, they could be in diapers for all I care."
Candace,"Phineas, I don't remember any monsters in The Princess Sensibilities."
Phineas,We just finished the rewrites this morning.
Candace,"""The CURSE of the Princess MONSTER""?! That is not what I signed up for! Besides, I can't wear this! No one will see my face!"
Producer,"Yes, but in the end, the curse is lifted! And in your big dramatic scene, you will look stunning! This film could make you a star."
Candace,Really? A...a...star? (Then we see Candace stepping out of a limo and see flashing paparazzi lights. Candace leaves her handprints on the Hollywood Walk of Fame. Then we see Candace in a newspaper)
Man,(back to reality) Hey! Ugly monster! You're needed on the set!
Candace,"I'm coming! (Music playing) Oof! (puts her monster head back on, but it bangs the top of the doorway again) Oof! (puts it on again, but it's just the same) Oof!"
Doofenshmirtz,"(Agent P breaks door to his appartment) Perry the Platypus? Why do you keep breaking down my doors? Why don't you knock first? It's not even locked! This time, you'll pay. That's right, work it over. (Perry hands him a wad of cash) What? Are you kidding me? This is not just drywall, you know! It's solid oak! (He hands him another stack) That's more like it. You can't just go busting into people's houses for no reason, you know. Besides, I've given up evil to pursue the art of cheese making. Do you like stinky Limburger? It's a Doofenshmirtz family recipe. (In a brief cutaway, he is laughing maniacally while milking a cow over a cauldron whilst the cow moos in confusion) It's not ready yet. It still has to age for 58 1/2 years. (Watch ticking) But who's got that kind of time? Which is why I created: The Age Accelerator...Inator."
Phineas,"Okay, Candace. This is a very important scene. It is nothing less than the emotional backbone of the whole film. Oh, and the villagers are coming at you with everything they've got."
Candace,"(Movie slate slams) Uh, what do mean the villa-"
Phineas,Action! The air force!
Candace,(Grunting) Ugh! Ow! Ungh! Hey! Wait! Uh!
Phineas,"The space armada from the planet plumbing supplies! (Clattering; Candace groans) Beautiful! That's a print! (Ginger whispers to the director) Oh. (Takes off lens cap) That's a little embarrassing. (On megaphone) Okay, people, nice rehearsal! Let's take it from the top! (movie slate slams)"
Candace,(tropical music playing) Wow! Is this banana hat for some cool tropical dance number?
Phineas,We're trying to come up with some exciting camera angles for the big chase scene. So we strapped a camera on to this starving monkey. (An angry primate starts to chase Candace)
Candace,Aah! (goes to static)
Phineas,"(a moment later...; Laughing) Sorry that monkey cam didn't work out. We're gonna try it with Ferb this time. Now take this sandwich and remember, Ferb hasn't eaten lunch yet. (Ferb imitates the monkey while beginning to charge) Hold on tight."
Candace,Aah! (goes to static)
Phineas,"(Ferb eats the sandwich Candace had in the background) Okay. In this scene, the monster; that's you, gets attacked by 800 cubic feet of rats, spiders, and snakes."
Candace,There is no way I am doing that!
Phineas,"Relax. They're made out of rubber. (Candace walks on set with a sigh) Well the snakes are, anyway."
Candace,Aah! / Get em' off me! (7x)
Phineas,"Okay. Candace, this is your beauty shot. The curse has been lifted, and you're no longer a monster. Now, this scene, is all about what the heart wants, but the mind can't have. (he slams the clapperboard) Take one."
Candace,"""To dream... To be free of the curse."""
Phineas,Beautiful. Keep going. (On megaphone) Cue the magical girly dust!
Candace,"(Ferb starts to drop the dust) ""Whether 'tis nobler to be loved..."" Achoo! (Thud)"
Phineas,(On megaphone) Cue wind machine! (Ferb turns on a giant fan)
Candace,"""To be cursed... by love..."" Phineas, make it stop!"
Phineas,Cut the wind machine!  (Ferb turns off giant fan)
Candace,Oof!
Phineas,Okay. Drop the flower petals!
Candace,"(Weakly) Whether 'tis no- (Sinks, toilets and pipes fall)"
Phineas,Wrong prop. What the heck. Let's keep it!
Candace,(Sink falls) Oof!
Phineas,"Okay people, that's a wrap!"
Phineas,"Here's your big dramatic scene, Candace."
Candace,"(Panting) ""To think... To dream-"""
Phineas,Cut!
Candace,"Huh? Oh, I'm sorry."
Phineas,Do it again!
Candace,"""To think, to-to stink, to-to-"""
Phineas,Cut!
Candace,This is horrible! I can't let anybody see this!
Phineas,"That's what's called a rough cut. Ferb's gonna fix it in editing. Tighten up the dialogue, do a little voice modulation, play with the filters, and now take a look!"
Ashley Tisdale,"""To think, to dream, to be free of the curse."""
Candace,(shocked) I...I... (Impression fades from shocked to fascinated) I look beautiful!!!
Phineas,"That's what they call ""Movie Magic""."
Candace,You two are the best brothers a great actress could ever have!
Producer,"We've packed the theater with teenagers. They're our target audience. If they like it, we're in business. If they don't... (Hisses)"
Eerie Sinister Voice,The Curse of the Princess Monster. (Audience cheering)
Producer,Looks like we've got a hit movie!
Doofenshmirtz,"Now, Perry the Platypus, watch carefully as I demonstrate the Age Accelerator-Inator. (Laser zaps a baby on a playground, turning it into a large hairy adult) Hooray, it works! And now to make some perfectly aged cheese! (Laser zaps) Ah, perfect! You can actually see the pungent aroma. Here you go, Perry the Platypus. But I'm warning you. Once you start, you won't be able to stop. I'll go get some crackers. We're in luck! I still have some leftover Melba Toa-- (gasps in horror) Oh no! The cheese! What happened to the stinky cheese?! (Camera pans to Agent P, who managed to swallow the entire cheese wheel) Perry the Platypus, you ate all the cheese?! Noooooo! I created this for peaceful, cheese-loving purposes, but now you've forced me to wield it in anger! (Laser zaps) Perry the- Perry the Platypus, hold still! Hold still so I can blast you!"
Producer,Wow! Those kids love it!
Candace,"Yay! Super-stardom, here I come!"
Phineas,"(Laser hits the theater, old people yelling and shouting) Huh? What's going on in there? (He, Candace and Ferb run inside the theater and see the theater full of old people hollering and cursing at the screen.)"
Old people,"(they rush past Candace and knock her down, complaining loudly in a white hairy mess) It's too loud with all the rock 'n roll!/Where are my teeth?!/What a waste of my time! (Candace doesn't look pleased with what just happened)"
Producer,"Sorry, kids. They hated it. Movie's dead."
Phineas,"Well, at least we had fun."
Candace,Fun? What about me? I was gonna be a star.
Phineas,"Don't worry, Candace. We saved a copy of your best scenes. We're gonna put it on our website right away."
Doofenshmirtz,"(Laughing) I have you cornered! This time, I will hit you with everything I've got! (sets the machine to MAX Power) Say goodbye, Perry the Platypus! (Lasers zapping, Explosion. Doofenshmirtz are now an old man and old...platypus man) (Elderly) Wait, wait, wait, that's not right. (Thud; chuckles) Perry the Platypus, just- just look at yourself. You really let yourself go."
Doofenshmirtz,"(Gasps) Oh, so you had an Age Accelerator-Inator proof suit! (Laughs) Well, I have a little surprise of my own. (Fabric tearing but it's just his underwear) Heh. Well, It's already 4:30. I think I'm going to bed. Curse you, Perry the Platypus."
Phineas,"Oh boy, this is gonna be great!"
Candace,(Speaking in a deep voice and in slow motion) You guys ruin everything! (BOOM! We see a model of the Earth exploding!)
Phineas,"Whoa, check it out! 5,000,000 hits already?! I bet everyone we know saw it! Enjoy it while it lasts, Candace. Fame is fleeting."
Ferb,But the Internet is forever. (Candace faints)
Phineas,"Good night, Candace."
Boy #1,"Hey, nice monster on the Internet!"
Boy #2,"""Ooh, You guys ruin everything!"" (Laughing)"
Girl,"Hey, Mom, that's the monster on my computer!"
Boy #3,I've got it! The Swamp Monster of Danville! (Pause) You rock!
Boy #4,She rocks.
Boy #3,Yeah.
