Name,Dialog
Phineas,"(wakes up) Ferb, are you hearing what I'm hearing? Candace singing. Early in the morning."
Phineas,"Yeah, yeah, that's all right. I like that."
Phineas,"(Gasps) It's Mom's birthday! How can we forget Mom's birthday? Where have all the days gone? (Flashbacks start; Riding a Rollercoaster) We can't forget Mom's birthday. (In search of a mummy) We can't forget Mom's birthday. (Herding cattle) We can't forget Mom's birthday. (Surfing) We can't forget Mom's birthday. (On stage) We can't forget Mom's birthday. (Being chased by a dinosaur; Roaring) Isn't there something I'm supposed to remember? (Flashbacks end) We should do something nice for Mom, what with Dad being out of town on business and all."
Candace,"Okay, Candace, once from the top."
Phineas,I got an idea.
Phineas,"Mom, let me be the first to say--"
Phineas,"[He and Ferb slam the door open onto their sister] Happy birthday, Mom! We brought you some periodicals - like Mom Daily, Mom Weekly, Mom Bi-weekly, and just the way you like it, a half-caff, double-frapp, mocha choco-latte mezzo-espresso."
Linda,"Oh, wow. You boys really outdid yourselves."
Phineas,"Au contraire, mon mere. I declare it's our mission to give you the best birthday ever. So relax, enjoy some reading, and no peeking till we come get you."
Linda,"Oh, those boys are too much! Mmm. Oh, I smell eggs and bacon."
Phineas,"Thank you, Mrs. Garcia-Shapiro! We appreciate you helping us out. Ooh. Another call. (Beep) Talk to me. Buford, my man. Uh, hold on. [To Ferb] Needs roughage. [To Buford] Thanks, Buford. Glad we can count on you. (Candace clears throat) Hey, Candace. Wanna man the omelet station for Mom's birthday?"
Candace,I'm doing my own thing. (Phineas and Ferb blinks) Well? Aren't you going to ask me what it is?
Phineas,"Sure. Uh, what are you doing?"
Candace,It's a secret.
Phineas,"Hey, where's Perry?"
Major Monogram,"Good morning, Agent P. 17 minutes ago, our spy satellites located Doofenshmirtz. He's hiding out in his mountaintop castle laboratory, where he's purchased some suspicious items over the internet, including a giant metal sphere and two animatronic wax robots, you know, like they have at theme parks. Gosh, those things give me the creeps, the way they're all robotic and waxy? (Shudders)"
Candace,"(in her room, she’s making a crude birthday card) The boys may have won breakfast, but wait'll Mom sees this homemade birthday card. ""Love, the child who loves you most, Candace."""
