Name,Dialog
Dr. Hirano,"Okay, Isabella. Say ""Aaaah""."
Isabella,(opens mouth) Ahhhh...
Dr. Hirano,"Oh, good. The swelling has gone down dramatically. I'll be back to check on you soon. (exits)"
Phineas,"So, Isabella, what'cha dooooin'?"
Isabella,"(Raspy voice) Oh, just recovering. But I finally got my tonsillectomy patch."
Phineas,We just came by to cheer you up. And to see if you're feeling well enough to go on with our event.
Isabella,"Sorry, guys. My throat still hurts like crazy."
Phineas,"That's cool. Sorry, gang. We've got to postpone the Trojan War reenactment till further notice."
Phineas,"You know, the best part of getting your tonsils out is that you get to eat all the ice cream you want."
Isabella,Really?
Phineas,"Mountains of it! You could have the biggest ice cream sundae ever made! (to Ferb) Ferb, I know what we're gonna do today! First, we gotta draw up some plans. Wait, no time for that. You go to Blueprint Heaven; I'll head home to meet the delivery guy. (Phone beeps) Hello? Blowtorch City? Yeah, I'll hold. (to Isabella) When are they letting you out of this joint?"
Isabella,This afternoon.
Phineas,"Perfect, we should have just enough time."
Charlene,"So, I'm going out, Vanessa. Remember, you're at your Dad's this weekend."
Vanessa,Great. A whole 48 hours of evil.
Charlene,"Vanessa Doofenshmirtz, your father is not evil. We just didn't get along. We wanted different things."
Vanessa,"Was one of those things ""To be evil""? Because he's evil."
Charlene,"He's not evil, honey. No one's evil."
Vanessa,"No, Mom. He's evil. You don't notice about him? He has evil schemes. Normal people don't have schemes of any kind. And then there's this secret agent that always bursts in, and--"
Charlene,I think you're being overly dramatic.
Vanessa,"Mom, I'm not being dramatic. Dad builds evil contraptions every day. Wait. (Phone beeps) Let me check on something."
Vanessa,(Phone beeps) Yup. He's even got his own evil jingle right on his answering machine. (Speed dial) Listen!
Doofenshmirtz,(On Phone) Hello?
Charlene,"Oh, hello, Heinz."
Vanessa,Dad! Why did you pick up? You always let the machine get it!
Doofenshmirtz,"Well, I heard it ring the first time, so I was standing right by the phone. Oh, by the way, could you pick up some blueprints for me on your way over? Thank you, sweetie."
Vanessa,"Great. Now he wants me to pick up some evil blueprints for his latest evil contraption. And as soon as he's done building it, I'll have proof! I'll call you, and you can see for yourself."
Worker,"So, you need plans to build a giant ice cream sundae maker, do you? Hmm, I'm not sure we sell blueprints for that anymore. Whoa! Hold on, sweetie. No need to get upset. I'll go check in the back, okay? Okay. Let's see. Giant sundae machine. I got a yogurt machine! How that sound? Yeah, I don't care for yogurt either, baby. I'll keep looking. You're in luck. I found one! Now, what do you need, sweetie?"
Vanessa,I'm here to pick up an order for Doofenshmirtz.
Worker,"Oh, yes. Your Daddy just called."
Vanessa,"(Looks at Ferb) Hey, how's it goin'?"
Phineas,Can you bring it back here? Thanks. That's great.
Candace,"(on her phone) You're not gonna believe this, Stacy, but when I turned around, Jeremy was standing right behind me. Well, actually he was sitting, and he was a couple blocks away, but he was right there!"
Phineas,"(from outside) Keep it coming, keep it coming! Okay, stop. Great. Stack 'em over here."
Candace,"Um, Stace? I'm gonna have to call you back."
Delivery Guy,"And that's the last of it. Eh, just need you to sign right here, and...Say, aren't you a little..."
Phineas,...Young to be using titanium plating and an industrial arc welder? Yes. Yes I am. I get that a lot.
Candace,"Phineas, you know I'm in charge, right?"
Phineas,"Well, isn't that just if a satellite crashes into the-"
Candace,"No, no, no! When Mom's at her cooking class, I'm in charge. Now, what are you up to out here?"
Phineas,"I'd like to tell you, but it's gonna be a big surprise. Hey, wait a second. Have you seen Perry?"
Major Monogram,"Sorry to wake you, Agent P. Looks like Doofenshmirtz is getting sloppy. He sent his daughter right into our sting operation and purchased blueprints for a Space Las-inator. We intended to pass him fake plans, but due to a rookie error, and by ""rookie"", I mean Carl."
Carl,"Sorry, my bad."
Major Monogram,The plans he received are real; terrifyingly real.
Carl,"Again, I must apologize, I was in character--"
Major Monogram,"You better step on it, Agent P. Before it's too late."
